barcode30Ωcontig_2_4262	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode30Ωcontig_2_1893	UniRef100_A0A0E1IPN8~K11106	100	487	0	0	1	487	1	487	0.0	941
barcode26Ωcontig_1_3631	UniRef100_V0YZ83~K11106	99.8	487	1	0	1	487	1	487	0.0	938
barcode26Ωcontig_1_1076	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode27Ωcontig_1_3740	UniRef100_P39414~K11106	99.6	487	2	0	1	487	1	487	0.0	935
barcode27Ωcontig_1_1180	UniRef100_A0A2A2XLD7~K09477	100	487	0	0	1	487	1	487	0.0	958
barcode23Ωcontig_1_4304	UniRef100_P39414~K11106	99.8	487	1	0	1	487	1	487	0.0	937
barcode23Ωcontig_1_1889	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode20Ωcontig_4_760	UniRef100_A0A125UI39~K02414	99.4	487	3	0	1	487	1	487	1.51e-307	842
barcode20Ωcontig_1_2026	UniRef100_P42412~K00140	99.8	487	1	0	1	487	1	487	0.0	974
barcode25Ωcontig_1_3985	UniRef100_A0A066STJ9~K11106	100	487	0	0	1	487	1	487	0.0	936
barcode25Ωcontig_1_1321	UniRef100_E2QHH3~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode32Ωcontig_1_2861	UniRef100_A0A0P7Q778~K11106	99.8	487	1	0	1	487	1	487	0.0	940
barcode32Ωcontig_1_322	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode22Ωcontig_1_4187	UniRef100_V0YZ83~K11106	99.8	487	1	0	1	487	1	487	0.0	938
barcode22Ωcontig_1_1548	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode29Ωcontig_1_3140	UniRef100_P39414~K11106	99.8	487	1	0	1	487	1	487	0.0	937
barcode29Ωcontig_1_683	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode37Ωcontig_6_3237	UniRef100_V0YZ83~K11106	99.8	487	1	0	1	487	1	487	0.0	938
barcode37Ωcontig_6_794	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode37Ωcontig_1_2941	UniRef100_A0A0T5XQ89~K07637	100	487	0	0	1	487	1	487	0.0	941
barcode37Ωcontig_1_2613	UniRef100_A0A222RGA6~K00040	97.9	487	10	0	1	487	1	487	0.0	957
barcode37Ωcontig_1_2034	UniRef100_A0A0E1JD30~K11392	99.2	487	4	0	1	487	1	487	0.0	983
barcode36Ωcontig_1_4384	UniRef100_V0YZ83~K11106	99.8	487	1	0	1	487	1	487	0.0	938
barcode36Ωcontig_1_1854	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode34Ωcontig_1_2114	UniRef100_V0YZ83~K11106	99.8	487	1	0	1	487	1	487	0.0	938
barcode34Ωcontig_1_68	UniRef100_P0AE75~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode15Ωcontig_5_504	UniRef100_B1HSN5~K00283	98.2	487	9	0	1	487	1	487	0.0	967
barcode15Ωcontig_2_2681	UniRef100_F9Y2E8~K03710	31.4	506	321	5	1	481	1	505	1.15e-77	257
barcode15Ωcontig_2_1387	UniRef100_B1HYA7~K02433	93.2	474	32	0	14	487	2	475	0.0	882
barcode15Ωcontig_2_1363	UniRef100_B1HY88~K11733	95.9	487	20	0	1	487	1	487	0.0	926
barcode15Ωcontig_2_1155	UniRef100_A0A2G8G9V9~K00088	99.2	487	4	0	1	487	1	487	0.0	946
barcode15Ωcontig_2_523	UniRef100_B1HTW9~K02433	98.8	487	6	0	1	487	1	487	0.0	938
barcode06Ωcontig_51_148	UniRef100_B1HSN5~K00283	98.2	487	9	0	1	487	1	487	0.0	967
barcode06Ωcontig_35_24	UniRef100_F9Y2E8~K03710	31.4	506	321	5	1	481	1	505	1.15e-77	257
barcode06Ωcontig_24_114	UniRef100_B1HTW9~K02433	98.8	487	6	0	1	487	1	487	0.0	938
barcode06Ωcontig_22_77	UniRef100_B1HY88~K11733	95.9	487	20	0	1	487	1	487	0.0	926
barcode05Ωcontig_11_2	UniRef100_C2RXE1~K00088	99.8	487	1	0	1	487	6	492	0.0	942
barcode21Ωcontig_2_3585	UniRef100_A0A066STJ9~K11106	100	487	0	0	1	487	1	487	0.0	936
barcode21Ωcontig_2_915	UniRef100_E2QHH3~K09477	100	487	0	0	1	487	1	487	0.0	957
barcode28Ωcontig_3_446	UniRef100_S6G138~K08981	99.4	487	3	0	1	487	1	487	0.0	918
barcode28Ωcontig_1_1190	UniRef100_A0A235BFF1~K00140	100	487	0	0	1	487	1	487	0.0	974
barcode28Ωcontig_1_922	UniRef100_S6FQG1~K00371	99.4	487	3	0	1	487	1	487	0.0	1020
barcode28Ωcontig_1_204	UniRef100_A0A2D3DRA8~K01911	100	487	0	0	1	487	1	487	0.0	961
barcode18Ωcontig_1_2487	UniRef100_A0A0T5XQ89~K07637	99.8	487	1	0	1	487	1	487	0.0	938
barcode18Ωcontig_1_2137	UniRef100_A0A222RGA6~K00040	99.6	487	2	0	1	487	1	487	0.0	964
barcode18Ωcontig_1_1637	UniRef100_A0A0E1JD30~K11392	99.6	487	2	0	1	487	1	487	0.0	987
barcode18Ωcontig_1_1394	UniRef100_A0A156M6T4~K00854	100	487	0	0	1	487	1	487	0.0	984
barcode38Ωcontig_2_3920	UniRef100_Q65A07~K00040	99.8	486	1	0	1	486	1	486	0.0	984
barcode38Ωcontig_2_2742	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode38Ωcontig_2_2645	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode38Ωcontig_2_2371	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	5.35e-301	825
barcode39Ωcontig_1_2546	UniRef100_Q65A07~K00040	99.8	486	1	0	1	486	1	486	0.0	984
barcode39Ωcontig_1_1368	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode39Ωcontig_1_1271	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode39Ωcontig_1_998	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	5.35e-301	825
barcode31Ωcontig_1_3577	UniRef100_A0A0J3VT60~K20265	100	486	0	0	1	486	1	486	0.0	943
barcode31Ωcontig_1_2673	UniRef100_D2TIC2~K00040	84.5	484	75	0	1	484	1	484	2.08e-298	819
barcode31Ωcontig_1_2388	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode31Ωcontig_1_2284	UniRef100_P23837~K07637	99.8	486	1	0	1	486	1	486	0.0	934
barcode31Ωcontig_1_1060	UniRef100_A0A0J2AP76~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode35Ωcontig_4_1652	UniRef100_C3SEN7~K00040	100	486	0	0	1	486	1	486	0.0	985
barcode35Ωcontig_4_494	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode35Ωcontig_4_390	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode35Ωcontig_4_52	UniRef100_D2TIC2~K00040	84.3	484	76	0	1	484	1	484	3.09e-300	823
barcode13Ωcontig_8_154	UniRef100_X2GMS5~K01426	77.6	478	107	0	1	478	1	478	4.77e-267	739
barcode13Ωcontig_6_141	UniRef100_W7S444~K02499	91.8	486	40	0	1	486	4	489	0.0	886
barcode13Ωcontig_50_132	UniRef100_A0A2G8GAC3~K00936	94.0	480	29	0	7	486	1	480	0.0	878
barcode13Ωcontig_47_108	UniRef100_W7S2N1~K02013	92.8	486	35	0	1	486	1	486	0.0	891
barcode13Ωcontig_45_28	UniRef100_A0A0A1B0K9~K08997	40.8	485	272	6	9	486	3	479	1.82e-109	338
barcode13Ωcontig_4_22	UniRef100_B1HNM5~K09698	97.1	486	14	0	1	486	1	486	0.0	954
barcode13Ωcontig_25_49	UniRef100_W7RL89~K00763	95.5	486	22	0	1	486	1	486	0.0	919
barcode13Ωcontig_20_105	UniRef100_W7RUX4~K02232	93.2	483	33	0	4	486	17	499	0.0	895
barcode24Ωcontig_1_4623	UniRef100_P23837~K07637	99.8	486	1	0	1	486	1	486	0.0	934
barcode24Ωcontig_1_4428	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode24Ωcontig_1_4194	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	6.53e-302	828
barcode24Ωcontig_1_1012	UniRef100_A0A0J3ZBZ7~K00040	99.8	486	1	0	1	486	1	486	0.0	982
barcode33Ωcontig_1_2729	UniRef100_A0A0J3ZBZ7~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode33Ωcontig_1_1517	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode33Ωcontig_1_1405	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode33Ωcontig_1_1128	UniRef100_D2TIC2~K00040	84.5	484	75	0	1	484	1	484	2.18e-300	824
barcode30Ωcontig_2_3718	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode30Ωcontig_2_3620	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode30Ωcontig_2_3346	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	5.35e-301	825
barcode30Ωcontig_2_612	UniRef100_Q65A07~K00040	99.8	486	1	0	1	486	1	486	0.0	984
barcode26Ωcontig_3_4	UniRef100_A0A0J3VT60~K20265	100	486	0	0	1	486	1	486	0.0	943
barcode26Ωcontig_1_2024	UniRef100_D2TIC2~K00040	85.3	484	71	0	1	484	1	484	1.61e-302	829
barcode26Ωcontig_1_1683	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode26Ωcontig_1_1576	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode26Ωcontig_1_432	UniRef100_C3SEN7~K00040	100	486	0	0	1	486	1	486	0.0	985
barcode27Ωcontig_1_2168	UniRef100_D2TIC2~K00040	84.5	484	75	0	1	484	1	484	2.18e-300	824
barcode27Ωcontig_1_1846	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode27Ωcontig_1_1733	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode27Ωcontig_1_570	UniRef100_A0A0J3ZBZ7~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode23Ωcontig_1_2789	UniRef100_D2TIC2~K00040	84.3	484	76	0	1	484	1	484	3.09e-300	823
barcode23Ωcontig_1_2512	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode23Ωcontig_1_2411	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode23Ωcontig_1_1098	UniRef100_A0A061KAG1~K00040	100	486	0	0	1	486	1	486	0.0	986
barcode20Ωcontig_4_61	UniRef100_D4G6X3~K19223	99.6	486	2	0	1	486	1	486	6.59e-276	762
barcode20Ωcontig_1_2561	UniRef100_D4G544~K02004	99.6	486	2	0	1	486	1	486	3.99e-277	765
barcode20Ωcontig_1_989	UniRef100_D4G0G2~K01911	99.4	486	3	0	1	486	1	486	0.0	945
barcode14Ωcontig_12_2	UniRef100_F0PQ02~K02499	99.6	486	2	0	1	486	1	486	0.0	950
barcode25Ωcontig_1_2316	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	6.53e-302	828
barcode25Ωcontig_1_2044	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode25Ωcontig_1_1847	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode25Ωcontig_1_665	UniRef100_C3SEN7~K00040	100	486	0	0	1	486	1	486	0.0	985
barcode32Ωcontig_1_4192	UniRef100_Q65A07~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode32Ωcontig_1_1247	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	7.60e-301	825
barcode32Ωcontig_1_960	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode32Ωcontig_1_861	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode22Ωcontig_1_2563	UniRef100_D2TIC2~K00040	85.3	484	71	0	1	484	1	484	2.78e-303	831
barcode22Ωcontig_1_2209	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode22Ωcontig_1_2098	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode22Ωcontig_1_837	UniRef100_Q65A07~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode29Ωcontig_6_32	UniRef100_C3SEN7~K00040	100	486	0	0	1	486	1	486	0.0	985
barcode29Ωcontig_1_1622	UniRef100_D2TIC2~K00040	84.3	484	76	0	1	484	1	484	3.09e-300	823
barcode29Ωcontig_1_1285	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode29Ωcontig_1_1179	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode37Ωcontig_6_1730	UniRef100_D2TIC2~K00040	84.3	484	76	0	1	484	1	484	3.09e-300	823
barcode37Ωcontig_6_1450	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode37Ωcontig_6_1348	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode37Ωcontig_6_87	UniRef100_P39160~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode37Ωcontig_1_3563	UniRef100_A0A0E1J8E3~K00375	98.1	486	9	0	1	486	1	486	0.0	940
barcode37Ωcontig_1_2198	UniRef100_A0A0T5XJH8~K06131	100	486	0	0	1	486	1	486	0.0	966
barcode37Ωcontig_1_2003	UniRef100_A0A1U7E5A0~K09961	82.5	486	78	2	1	486	1	479	1.19e-293	806
barcode37Ωcontig_1_304	UniRef100_A0A0T5XM93~K03110	99.8	486	1	0	1	486	1	486	1.13e-290	799
barcode36Ωcontig_1_2806	UniRef100_D2TIC2~K00040	85.5	484	70	0	1	484	1	484	1.38e-303	832
barcode36Ωcontig_1_2521	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode36Ωcontig_1_2418	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode36Ωcontig_1_1180	UniRef100_A0A024L899~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode34Ωcontig_1_4084	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode34Ωcontig_1_3980	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode34Ωcontig_1_3693	UniRef100_D2TIC2~K00040	85.5	484	70	0	1	484	1	484	1.38e-303	832
barcode34Ωcontig_1_742	UniRef100_A0A024L899~K00040	100	486	0	0	1	486	1	486	0.0	984
barcode15Ωcontig_5_176	UniRef100_A0A0A1B0K9~K08997	40.8	485	272	6	9	486	3	479	1.82e-109	338
barcode15Ωcontig_2_2590	UniRef100_A0A2G8GAC3~K00936	94.0	480	29	0	7	486	1	480	0.0	878
barcode15Ωcontig_2_1614	UniRef100_W7S2N1~K02013	92.8	486	35	0	1	486	1	486	0.0	891
barcode15Ωcontig_2_1215	UniRef100_W7S444~K02499	91.8	486	40	0	1	486	4	489	0.0	886
barcode15Ωcontig_2_1006	UniRef100_B1HNM5~K09698	97.1	486	14	0	1	486	1	486	0.0	954
barcode15Ωcontig_2_583	UniRef100_W7RL89~K00763	95.5	486	22	0	1	486	1	486	0.0	919
barcode15Ωcontig_2_198	UniRef100_X2GMS5~K01426	77.6	478	107	0	1	478	1	478	4.77e-267	739
barcode06Ωcontig_8_13	UniRef100_W7S2N1~K02013	92.8	486	35	0	1	486	1	486	0.0	891
barcode06Ωcontig_7_17	UniRef100_X2GMS5~K01426	77.6	478	107	0	1	478	1	478	4.77e-267	739
barcode06Ωcontig_55_121	UniRef100_A0A0A1B0K9~K08997	40.8	485	272	6	9	486	3	479	1.82e-109	338
barcode06Ωcontig_4_21	UniRef100_B1HNM5~K09698	97.1	486	14	0	1	486	1	486	0.0	954
barcode06Ωcontig_29_60	UniRef100_W7S444~K02499	91.8	486	40	0	1	486	4	489	0.0	886
barcode06Ωcontig_2_32	UniRef100_W7RL89~K00763	95.5	486	22	0	1	486	1	486	0.0	919
barcode06Ωcontig_15_36	UniRef100_A0A2G8GAC3~K00936	94.0	480	29	0	7	486	1	480	0.0	878
barcode16Ωcontig_88_7	UniRef100_F0PQ02~K02499	99.6	486	2	0	1	486	1	486	0.0	950
barcode21Ωcontig_2_1919	UniRef100_D2TIC2~K00040	84.9	484	73	0	1	484	1	484	6.53e-302	828
barcode21Ωcontig_2_1645	UniRef100_A7ZL20~K06131	100	486	0	0	1	486	1	486	0.0	967
barcode21Ωcontig_2_1443	UniRef100_P23837~K07637	100	486	0	0	1	486	1	486	0.0	935
barcode21Ωcontig_2_251	UniRef100_C3SEN7~K00040	100	486	0	0	1	486	1	486	0.0	985
barcode28Ωcontig_1_405	UniRef100_I2C9T7~K09684	98.6	439	6	0	1	439	1	439	4.54e-315	863
barcode18Ωcontig_1_3123	UniRef100_A0A0E1J8E3~K00375	99.2	486	4	0	1	486	1	486	0.0	956
barcode18Ωcontig_1_1774	UniRef100_A0A0T5XJH8~K06131	100	486	0	0	1	486	1	486	0.0	966
barcode18Ωcontig_1_139	UniRef100_A0A0E1JHL6~K03110	99.6	486	2	0	1	486	1	486	2.70e-305	836
barcode38Ωcontig_2_4132	UniRef100_J7R951~K03305	99.8	485	1	0	1	485	1	485	0.0	939
barcode38Ωcontig_2_3576	UniRef100_A0A0C2GIF6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode38Ωcontig_2_1671	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode38Ωcontig_2_1290	UniRef100_A0A1M2IZ45~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	895
barcode39Ωcontig_1_4195	UniRef100_A0A1M2IZ45~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	895
barcode39Ωcontig_1_2758	UniRef100_J7R951~K03305	99.8	485	1	0	1	485	1	485	0.0	939
barcode39Ωcontig_1_2202	UniRef100_A0A0C2GIF6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode39Ωcontig_1_299	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode31Ωcontig_1_3827	UniRef100_P24241~K02753&K02752	99.6	485	2	0	1	485	1	485	0.0	893
barcode31Ωcontig_1_3404	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode31Ωcontig_1_1362	UniRef100_J7QMC4~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode31Ωcontig_1_865	UniRef100_P39276~K03305	100	485	0	0	1	485	1	485	0.0	942
barcode35Ωcontig_4_3756	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode35Ωcontig_4_3367	UniRef100_A0A0D0NIN8~K02753&K02752	100	485	0	0	1	485	1	485	0.0	897
barcode35Ωcontig_4_1891	UniRef100_P39276~K03305	100	485	0	0	1	485	1	485	0.0	942
barcode35Ωcontig_4_1323	UniRef100_P15288~K01270	100	485	0	0	1	485	1	485	0.0	969
barcode24Ωcontig_1_3290	UniRef100_A7ZP90~K00343	99.8	485	1	0	1	485	1	485	0.0	913
barcode24Ωcontig_1_1341	UniRef100_A0A061LDA6~K03305	100	485	0	0	1	485	1	485	0.0	939
barcode24Ωcontig_1_654	UniRef100_A0A066SWZ0~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode33Ωcontig_1_4434	UniRef100_A0A0A8KK75~K02753&K02752	99.6	485	2	0	1	485	1	485	0.0	894
barcode33Ωcontig_1_2915	UniRef100_J7R951~K03305	100	485	0	0	1	485	1	485	0.0	942
barcode33Ωcontig_1_2375	UniRef100_J7QMC4~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode33Ωcontig_1_293	UniRef100_A7ZP90~K00343	99.8	485	1	0	1	485	1	485	0.0	913
barcode30Ωcontig_2_2642	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode30Ωcontig_2_2261	UniRef100_A0A1M2IZ45~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	895
barcode30Ωcontig_2_824	UniRef100_J7R951~K03305	99.8	485	1	0	1	485	1	485	0.0	939
barcode30Ωcontig_2_268	UniRef100_A0A0C2GIF6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode26Ωcontig_1_3254	UniRef100_A0A1M2IZ45~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	894
barcode26Ωcontig_1_2824	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode26Ωcontig_1_758	UniRef100_Q5DXY6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode26Ωcontig_1_205	UniRef100_C3SGK7~K03305	99.4	485	3	0	1	485	1	485	0.0	941
barcode27Ωcontig_1_3327	UniRef100_A0A0A8KK75~K02753&K02752	99.6	485	2	0	1	485	1	485	0.0	894
barcode27Ωcontig_1_2945	UniRef100_A7ZP90~K00343	99.8	485	1	0	1	485	1	485	0.0	913
barcode27Ωcontig_1_890	UniRef100_J7QMC4~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode27Ωcontig_1_298	UniRef100_J7R951~K03305	100	485	0	0	1	485	1	485	0.0	942
barcode23Ωcontig_1_3939	UniRef100_P24241~K02753&K02752	100	485	0	0	1	485	1	485	0.0	896
barcode23Ωcontig_1_3557	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode23Ωcontig_1_1425	UniRef100_P15288~K01270	100	485	0	0	1	485	1	485	0.0	969
barcode20Ωcontig_1_2945	UniRef100_M4KPC9~K21802	99.2	485	4	0	1	485	4	488	0.0	958
barcode20Ωcontig_1_2873	UniRef100_G4EZ84~K02433	99.8	485	1	0	1	485	1	485	0.0	945
barcode20Ωcontig_1_1903	UniRef100_P94358~K00128	98.6	485	7	0	1	485	1	485	0.0	933
barcode25Ωcontig_1_3150	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode25Ωcontig_1_1023	UniRef100_A0A066SWZ0~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode25Ωcontig_1_333	UniRef100_A0A061LDA6~K03305	100	485	0	0	1	485	1	485	0.0	939
barcode32Ωcontig_1_4594	UniRef100_A0A0C2GIF6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode32Ωcontig_1_3934	UniRef100_J7R951~K03305	100	485	0	0	1	485	1	485	0.0	942
barcode32Ωcontig_1_2452	UniRef100_A0A0A8KK75~K02753&K02752	100	485	0	0	1	485	1	485	0.0	897
barcode32Ωcontig_1_2072	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode22Ωcontig_1_3789	UniRef100_A0A1M2IZ45~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	894
barcode22Ωcontig_1_3395	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode22Ωcontig_1_1160	UniRef100_Q5DXY6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode22Ωcontig_1_577	UniRef100_C3SGK7~K03305	99.4	485	3	0	1	485	1	485	0.0	941
barcode29Ωcontig_1_2773	UniRef100_P24241~K02753&K02752	99.8	485	1	0	1	485	1	485	0.0	895
barcode29Ωcontig_1_2398	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode29Ωcontig_1_291	UniRef100_P15288~K01270	100	485	0	0	1	485	1	485	0.0	969
barcode37Ωcontig_6_4307	UniRef100_P39276~K03305	99.8	485	1	0	1	485	1	485	0.0	941
barcode37Ωcontig_6_2866	UniRef100_A0A1M2IZ45~K02753&K02752	99.4	485	3	0	1	485	1	485	0.0	890
barcode37Ωcontig_6_2437	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode37Ωcontig_6_431	UniRef100_P15288~K01270	100	485	0	0	1	485	1	485	0.0	969
barcode37Ωcontig_1_4352	UniRef100_A0A0J0HXS6~K09760	100	485	0	0	1	485	1	485	0.0	907
barcode37Ωcontig_1_3701	UniRef100_A0A0T5XFZ9~K01270	100	485	0	0	1	485	1	485	0.0	953
barcode37Ωcontig_1_1469	UniRef100_A0A0F0NKH7~K00343	100	485	0	0	1	485	1	485	0.0	912
barcode36Ωcontig_1_4005	UniRef100_A0A1M2IZ45~K02753&K02752	99.4	485	3	0	1	485	1	485	0.0	890
barcode36Ωcontig_1_3623	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode36Ωcontig_1_1517	UniRef100_Q5DXY6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode36Ωcontig_1_885	UniRef100_A0A0J2BSB7~K03305	100	485	0	0	1	485	1	485	0.0	939
barcode34Ωcontig_1_2876	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode34Ωcontig_1_2493	UniRef100_A0A1M2IZ45~K02753&K02752	99.4	485	3	0	1	485	1	485	0.0	890
barcode34Ωcontig_1_1037	UniRef100_A0A0J2BSB7~K03305	100	485	0	0	1	485	1	485	0.0	939
barcode34Ωcontig_1_405	UniRef100_Q5DXY6~K01270	100	485	0	0	1	485	1	485	0.0	967
barcode15Ωcontig_2_1357	UniRef100_A0A2G8GBD3~K00763	89.2	483	52	0	2	484	7	489	0.0	875
barcode06Ωcontig_27_3	UniRef100_A0A2G8GBD3~K00763	89.2	483	52	0	2	484	7	489	0.0	875
barcode05Ωcontig_14_4	UniRef100_Q73EK8~K02433	100	485	0	0	1	485	1	485	0.0	944
barcode21Ωcontig_2_4704	UniRef100_A0A061LDA6~K03305	100	485	0	0	1	485	1	485	0.0	939
barcode21Ωcontig_2_2751	UniRef100_A7ZP90~K00343	100	485	0	0	1	485	1	485	0.0	914
barcode21Ωcontig_2_609	UniRef100_A0A066SWZ0~K01270	100	485	0	0	1	485	1	485	0.0	968
barcode28Ωcontig_3_713	UniRef100_A0A2H6MLM3~K21802	100	485	0	0	1	485	1	485	0.0	961
barcode28Ωcontig_3_661	UniRef100_A7Z267~K02433	99.8	485	1	0	1	485	1	485	0.0	944
barcode18Ωcontig_1_3917	UniRef100_A0A155LAH5~K09760	99.4	485	3	0	1	485	1	485	0.0	907
barcode18Ωcontig_1_3268	UniRef100_A0A0E1J5R4~K01270	100	485	0	0	1	485	1	485	0.0	955
barcode18Ωcontig_1_1445	UniRef100_A0A263TX65~K03980	99.0	485	5	0	1	485	13	497	0.0	918
barcode18Ωcontig_1_1269	UniRef100_A0A0E1JFQ2~K00343	99.8	485	1	0	1	485	1	485	0.0	909
barcode38Ωcontig_2_3358	UniRef100_A0A0F3UHA0~K10975	99.6	484	2	0	1	484	1	484	0.0	940
barcode38Ωcontig_2_1948	UniRef100_P0AE13~K01241	99.6	484	2	0	1	484	1	484	0.0	983
barcode38Ωcontig_2_1228	UniRef100_A8GEM2~K00803	80.2	484	96	0	1	484	1	484	2.04e-292	803
barcode38Ωcontig_2_420	UniRef100_A0A066RBG9~K00854	100	484	0	0	1	484	1	484	0.0	961
barcode39Ωcontig_1_4133	UniRef100_A8GEM2~K00803	80.2	484	96	0	1	484	1	484	2.04e-292	803
barcode39Ωcontig_1_3325	UniRef100_A0A066RBG9~K00854	100	484	0	0	1	484	1	484	0.0	961
barcode39Ωcontig_1_1984	UniRef100_A0A0F3UHA0~K10975	99.6	484	2	0	1	484	1	484	0.0	940
